index,coordinates,year,masked_ag,masked_urb,window_ag,cdl_ag,landcover,category,observer,landcover_code,strata,geometry,eco_region,strata_def,glad_ag
11809,"[-99.46923868492107, 47.8486288613337]",2010,0,0,0,0.0,ag,310,sean,1,3.0,POINT (-99.46923868492107 47.8486288613337),GREAT PLAINS,cropland loss,-999.0
18858,"[-100.50355890305627, 44.08944889187874]",2010,1,0,1,1.0,ag,510,sean,1,5.0,POINT (-100.50355890305627 44.08944889187874),GREAT PLAINS,possible errors,-999.0
8563,"[-104.41715926985138, 47.5209234456869]",2010,0,0,0,0.0,na,210,sean,0,2.0,POINT (-104.41715926985138 47.5209234456869),GREAT PLAINS,cropland gain,-999.0
15661,"[-100.68870168311331, 36.26440411497041]",2010,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-100.68870168311331 36.26440411497041),GREAT PLAINS,likely non-cropland,-999.0
15588,"[-103.59520078488202, 45.51291929109453]",2010,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-103.59520078488202 45.51291929109453),GREAT PLAINS,likely non-cropland,-999.0
18822,"[-99.7115143170481, 37.592742925597946]",2010,0,0,0,0.0,na,510,sean,0,5.0,POINT (-99.7115143170481 37.592742925597946),GREAT PLAINS,possible errors,-999.0
8529,"[-95.86663506948814, 47.61309059383756]",2010,1,0,1,1.0,ag,210,sean,1,2.0,POINT (-95.86663506948814 47.61309059383756),GREAT PLAINS,cropland gain,-999.0
18699,"[-99.38812081476507, 40.80188444658653]",2010,0,0,0,0.0,ag,510,sean,1,5.0,POINT (-99.38812081476507 40.80188444658653),GREAT PLAINS,possible errors,-999.0
8503,"[-95.75910672997902, 38.21823985793037]",2010,1,0,1,1.0,ag,210,sean,1,2.0,POINT (-95.75910672997902 38.21823985793037),GREAT PLAINS,cropland gain,-999.0
18785,"[-98.74618471273325, 45.98103138564921]",2010,1,0,1,1.0,ag,510,sean,1,5.0,POINT (-98.74618471273325 45.98103138564921),GREAT PLAINS,possible errors,-999.0
5100,"[-101.70092334525918, 40.125183543059286]",2010,1,0,1,0.0,ag,110,sean,1,1.0,POINT (-101.70092334525918 40.125183543059286),GREAT PLAINS,likely stable croplands,-999.0
4935,"[-92.47989661682912, 42.21807849200095]",2010,1,0,1,1.0,ag,110,sean,1,1.0,POINT (-92.47989661682912 42.21807849200095),GREAT PLAINS,likely stable croplands,-999.0
12045,"[-99.53607334205955, 24.71117124590924]",2010,1,0,1,,na,310,sean,0,3.0,POINT (-99.53607334205955 24.71117124590924),GREAT PLAINS,cropland loss,-999.0
4828,"[-109.63268797792092, 51.07582651953308]",2010,1,0,1,,ag,110,sean,1,1.0,POINT (-109.63268797792092 51.07582651953308),GREAT PLAINS,likely stable croplands,-999.0
11868,"[-99.94651359537376, 39.310231917306055]",2010,0,0,1,0.0,na,310,sean,0,3.0,POINT (-99.94651359537376 39.310231917306055),GREAT PLAINS,cropland loss,-999.0
15594,"[-103.30306865448635, 37.43428010947926]",2010,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-103.30306865448635 37.43428010947926),GREAT PLAINS,likely non-cropland,-999.0
11855,"[-96.4654520378822, 39.22480213378629]",2010,0,0,1,0.0,na,310,sean,0,3.0,POINT (-96.4654520378822 39.22480213378629),GREAT PLAINS,cropland loss,-999.0
5078,"[-94.35692640299686, 44.58855286373554]",2010,1,0,1,1.0,ag,110,sean,1,1.0,POINT (-94.35692640299686 44.58855286373554),GREAT PLAINS,likely stable croplands,-999.0
18803,"[-102.11055511481769, 35.19262414948741]",2010,0,0,1,0.0,na,510,sean,0,5.0,POINT (-102.11055511481769 35.19262414948741),GREAT PLAINS,possible errors,-999.0
5049,"[-105.14506414457344, 51.012495292002654]",2010,1,0,1,,na,110,sean,0,1.0,POINT (-105.14506414457344 51.012495292002654),GREAT PLAINS,likely stable croplands,-999.0
4931,"[-98.43249301551872, 36.73979256332646]",2010,0,0,0,0.0,ag,110,sean,1,1.0,POINT (-98.43249301551872 36.73979256332646),GREAT PLAINS,likely stable croplands,-999.0
5062,"[-109.75854194922606, 52.28477922890113]",2010,0,0,1,,ag,110,sean,1,1.0,POINT (-109.75854194922606 52.28477922890113),GREAT PLAINS,likely stable croplands,-999.0
15635,"[-102.77809320244691, 46.038164237719215]",2010,0,0,0,0.0,ag,410,sean,1,4.0000000001,POINT (-102.77809320244691 46.038164237719215),GREAT PLAINS,likely non-cropland,-999.0
8641,"[-101.40555727984069, 37.04216548796109]",2010,1,0,1,1.0,ag,210,sean,1,2.0,POINT (-101.40555727984069 37.04216548796109),GREAT PLAINS,cropland gain,-999.0
12079,"[-111.50567534531012, 47.634111171485955]",2010,0,0,1,0.0,ag,310,sean,1,3.0,POINT (-111.50567534531012 47.634111171485955),GREAT PLAINS,cropland loss,-999.0
11887,"[-98.0783771305188, 25.052620885403073]",2010,1,0,1,,na,310,sean,0,3.0,POINT (-98.0783771305188 25.052620885403073),GREAT PLAINS,cropland loss,-999.0
18867,"[-101.06680258619922, 40.55772235236284]",2010,1,0,1,0.0,na,510,sean,0,5.0,POINT (-101.06680258619922 40.55772235236284),GREAT PLAINS,possible errors,-999.0
11875,"[-102.90152172248493, 39.087359895316006]",2010,0,0,0,0.0,na,310,sean,0,3.0,POINT (-102.90152172248493 39.087359895316006),GREAT PLAINS,cropland loss,-999.0
18902,"[-99.6875292989621, 38.96986025615317]",2010,1,0,1,1.0,ag,510,sean,1,5.0,POINT (-99.6875292989621 38.96986025615317),GREAT PLAINS,possible errors,-999.0
12011,"[-113.55976307397782, 51.31540720580776]",2010,1,0,1,,ag,310,sean,1,3.0,POINT (-113.55976307397782 51.31540720580776),GREAT PLAINS,cropland loss,-999.0
15402,"[-110.43632083109424, 49.94502723988342]",2010,0,0,0,,ag,410,sean,1,4.0000000001,POINT (-110.43632083109424 49.94502723988342),GREAT PLAINS,likely non-cropland,-999.0
18905,"[-95.01314571804618, 30.032072336805992]",2010,0,0,1,0.0,ag,510,sean,1,5.0,POINT (-95.01314571804618 30.032072336805992),GREAT PLAINS,possible errors,-999.0
8469,"[-94.83932171056905, 43.82076279039859]",2010,1,0,1,1.0,ag,210,sean,1,2.0,POINT (-94.83932171056905 43.82076279039859),GREAT PLAINS,cropland gain,-999.0
4918,"[-96.64682189374594, 44.37295719554686]",2010,1,0,1,1.0,ag,110,sean,1,1.0,POINT (-96.64682189374594 44.37295719554686),GREAT PLAINS,likely stable croplands,-999.0
8461,"[-96.9667119664209, 46.09529708978921]",2010,0,0,0,0.0,na,210,sean,0,2.0,POINT (-96.9667119664209 46.09529708978921),GREAT PLAINS,cropland gain,-999.0
8428,"[-104.39883363805535, 41.08700971776606]",2010,0,0,0,0.0,na,210,sean,0,2.0,POINT (-104.39883363805535 41.08700971776606),GREAT PLAINS,cropland gain,-999.0
18977,"[-97.77330926003182, 44.63598391073705]",2010,1,0,1,1.0,ag,510,sean,1,5.0,POINT (-97.77330926003182 44.63598391073705),GREAT PLAINS,possible errors,-999.0
8691,"[-102.76165403274751, 48.237779042414274]",2010,0,0,0,1.0,na,210,sean,0,2.0,POINT (-102.76165403274751 48.237779042414274),GREAT PLAINS,cropland gain,-999.0
18959,"[-101.03473273055616, 32.864190933049606]",2010,0,0,1,1.0,ag,510,sean,1,5.0,POINT (-101.03473273055616 32.864190933049606),GREAT PLAINS,possible errors,-999.0
15595,"[-106.17615042768583, 45.837660266303736]",2010,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-106.17615042768583 45.837660266303736),GREAT PLAINS,likely non-cropland,-999.0
18847,"[-99.79936955183499, 39.77484058225267]",2010,0,0,0,0.0,na,510,sean,0,5.0,POINT (-99.79936955183499 39.77484058225267),GREAT PLAINS,possible errors,-999.0
15458,"[-100.76712460741695, 28.37872305638401]",2010,0,0,0,,na,410,sean,0,4.0000000001,POINT (-100.76712460741695 28.37872305638401),GREAT PLAINS,likely non-cropland,-999.0
8492,"[-98.27133525354768, 36.66460357404566]",2010,1,0,1,1.0,ag,210,sean,1,2.0,POINT (-98.27133525354768 36.66460357404566),GREAT PLAINS,cropland gain,-999.0
18750,"[-103.31950782418575, 34.522391116005835]",2010,0,0,0,1.0,na,510,sean,0,5.0,POINT (-103.31950782418575 34.522391116005835),GREAT PLAINS,possible errors,-999.0
18966,"[-98.7825664817401, 33.38323750421387]",2010,0,0,0,0.0,ag,510,sean,1,5.0,POINT (-98.7825664817401 33.38323750421387),GREAT PLAINS,possible errors,-999.0
8666,"[-96.53120871667976, 43.460179035353015]",2010,0,0,0,0.0,na,210,sean,0,2.0,POINT (-96.53120871667976 43.460179035353015),GREAT PLAINS,cropland gain,-999.0
11951,"[-104.14227479291081, 50.700420562299534]",2010,1,0,1,,ag,310,sean,1,3.0,POINT (-104.14227479291081 50.700420562299534),GREAT PLAINS,cropland loss,-999.0
18763,"[-98.71923525420968, 44.11801531791374]",2010,1,0,1,0.0,ag,510,sean,1,5.0,POINT (-98.71923525420968 44.11801531791374),GREAT PLAINS,possible errors,-999.0
8460,"[-97.22111485488355, 45.02998499435188]",2010,1,0,1,1.0,ag,210,sean,1,2.0,POINT (-97.22111485488355 45.02998499435188),GREAT PLAINS,cropland gain,-999.0
4824,"[-102.96539193918584, 39.47408462512946]",2010,1,0,1,1.0,ag,110,sean,1,1.0,POINT (-102.96539193918584 39.47408462512946),GREAT PLAINS,likely stable croplands,-999.0
12057,"[-105.83712623945911, 50.95158951573935]",2010,1,0,1,,ag,310,sean,1,3.0,POINT (-105.83712623945911 50.95158951573935),GREAT PLAINS,cropland loss,-999.0
18907,"[-94.15480546406997, 42.52233787873223]",2010,0,0,0,0.0,ur,510,sean,0,5.0,POINT (-94.15480546406997 42.52233787873223),GREAT PLAINS,possible errors,-999.0
11948,"[-106.32598941707695, 50.18514691532857]",2010,1,0,1,,na,310,sean,0,3.0,POINT (-106.32598941707695 50.18514691532857),GREAT PLAINS,cropland loss,-999.0
8459,"[-92.19072892687105, 42.06473607300175]",2010,1,0,1,1.0,ag,210,sean,1,2.0,POINT (-92.19072892687105 42.06473607300175),GREAT PLAINS,cropland gain,-999.0
15489,"[-99.36871720462808, 44.34115683448903]",2010,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-99.36871720462808 44.34115683448903),GREAT PLAINS,likely non-cropland,-999.0
8610,"[-102.70074825648422, 37.235123610989966]",2010,0,0,0,1.0,ag,210,sean,1,2.0,POINT (-102.70074825648422 37.235123610989966),GREAT PLAINS,cropland gain,-999.0
8537,"[-100.68600673726095, 47.76589402366629]",2010,1,0,1,1.0,ag,210,sean,1,2.0,POINT (-100.68600673726095 47.76589402366629),GREAT PLAINS,cropland gain,-999.0
11802,"[-95.25407387724704, 37.555283178250164]",2010,0,0,0,0.0,na,310,sean,0,3.0,POINT (-95.25407387724704 37.555283178250164),GREAT PLAINS,cropland loss,-999.0
11810,"[-97.51405546903493, 26.17991673544466]",2010,0,0,0,0.0,ag,310,sean,1,3.0,POINT (-97.51405546903493 26.17991673544466),GREAT PLAINS,cropland loss,-999.0
11889,"[-101.7596731648406, 35.29395411353609]",2010,0,0,0,0.0,na,310,sean,0,3.0,POINT (-101.7596731648406 35.29395411353609),GREAT PLAINS,cropland loss,-999.0
18758,"[-101.75643922981777, 39.873475600449]",2010,0,0,1,0.0,na,510,sean,0,5.0,POINT (-101.75643922981777 39.873475600449),GREAT PLAINS,possible errors,-999.0
18833,"[-94.62318705320989, 44.27593914486195]",2010,0,0,0,0.0,ag,510,sean,1,5.0,POINT (-94.62318705320989 44.27593914486195),GREAT PLAINS,possible errors,-999.0
4953,"[-97.00471070293915, 48.65819059538221]",2010,1,0,1,1.0,ag,110,sean,1,1.0,POINT (-97.00471070293915 48.65819059538221),GREAT PLAINS,likely stable croplands,-999.0
15655,"[-105.51130728590897, 45.88859474291331]",2010,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-105.51130728590897 45.88859474291331),GREAT PLAINS,likely non-cropland,-999.0
11840,"[-101.85264879674698, 37.005244729783776]",2010,0,0,0,0.0,na,310,sean,0,3.0,POINT (-101.85264879674698 37.005244729783776),GREAT PLAINS,cropland loss,-999.0
18981,"[-100.06104879409901, 48.42912019793173]",2010,0,0,0,0.0,ag,510,sean,1,5.0,POINT (-100.06104879409901 48.42912019793173),GREAT PLAINS,possible errors,-999.0
18828,"[-98.95558200546152, 35.43463028702921]",2010,1,0,1,1.0,ag,510,sean,1,5.0,POINT (-98.95558200546152 35.43463028702921),GREAT PLAINS,possible errors,-999.0
5077,"[-98.40338760031325, 35.52032956513421]",2010,1,0,1,1.0,ag,110,sean,1,1.0,POINT (-98.40338760031325 35.52032956513421),GREAT PLAINS,likely stable croplands,-999.0
4859,"[-98.34625474824325, 38.37535520112287]",2010,1,0,1,1.0,ag,110,sean,1,1.0,POINT (-98.34625474824325 38.37535520112287),GREAT PLAINS,likely stable croplands,-999.0
8509,"[-94.69325564537121, 43.80863553406297]",2010,0,0,0,1.0,na,210,sean,0,2.0,POINT (-94.69325564537121 43.80863553406297),GREAT PLAINS,cropland gain,-999.0
8491,"[-112.15219285529093, 48.917983375549575]",2010,0,0,0,0.0,ag,210,sean,1,2.0,POINT (-112.15219285529093 48.917983375549575),GREAT PLAINS,cropland gain,-999.0
18850,"[-100.14809554513019, 39.82227162925418]",2010,0,0,0,0.0,na,510,sean,0,5.0,POINT (-100.14809554513019 39.82227162925418),GREAT PLAINS,possible errors,-999.0
8522,"[-95.2050258627341, 43.478235172563814]",2010,1,0,1,1.0,ag,210,sean,1,2.0,POINT (-95.2050258627341 43.478235172563814),GREAT PLAINS,cropland gain,-999.0
15593,"[-96.81822044995594, 37.60810411695639]",2010,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-96.81822044995594 37.60810411695639),GREAT PLAINS,likely non-cropland,-999.0
8525,"[-96.42125492590353, 40.18851477058971]",2010,1,0,1,0.0,ag,210,sean,1,2.0,POINT (-96.42125492590353 40.18851477058971),GREAT PLAINS,cropland gain,-999.0
11874,"[-99.67755799930838, 45.44608463395604]",2010,1,0,1,1.0,ag,310,sean,1,3.0,POINT (-99.67755799930838 45.44608463395604),GREAT PLAINS,cropland loss,-999.0
5050,"[-105.77891540904817, 52.587960637291474]",2010,1,0,1,,ag,110,sean,1,1.0,POINT (-105.77891540904817 52.587960637291474),GREAT PLAINS,likely stable croplands,-999.0
4960,"[-112.82916325340341, 52.87901478934619]",2010,0,0,1,,ag,110,sean,1,1.0,POINT (-112.82916325340341 52.87901478934619),GREAT PLAINS,likely stable croplands,-999.0
8613,"[-100.1030899493958, 48.10276225521111]",2010,0,0,0,0.0,na,210,sean,0,2.0,POINT (-100.1030899493958 48.10276225521111),GREAT PLAINS,cropland gain,-999.0
15466,"[-96.01404860761215, 37.01737198611939]",2010,0,0,0,0.0,ag,410,sean,1,4.0000000001,POINT (-96.01404860761215 37.01737198611939),GREAT PLAINS,likely non-cropland,-999.0
8608,"[-99.42908399172092, 41.09401657698219]",2010,1,0,1,1.0,ag,210,sean,1,2.0,POINT (-99.42908399172092 41.09401657698219),GREAT PLAINS,cropland gain,-999.0
15395,"[-99.71474825207093, 45.78079690881897]",2010,0,0,0,0.0,ag,410,sean,1,4.0000000001,POINT (-99.71474825207093 45.78079690881897),GREAT PLAINS,likely non-cropland,-999.0
4948,"[-99.15446900936558, 40.78355881479049]",2010,1,0,1,1.0,ag,110,sean,1,1.0,POINT (-99.15446900936558 40.78355881479049),GREAT PLAINS,likely stable croplands,-999.0
18912,"[-110.11023238295886, 51.53261984150786]",2010,0,0,0,,na,510,sean,0,5.0,POINT (-110.11023238295886 51.53261984150786),GREAT PLAINS,possible errors,-999.0
11891,"[-108.12028436557729, 52.09909745967363]",2010,0,0,0,,na,310,sean,0,3.0,POINT (-108.12028436557729 52.09909745967363),GREAT PLAINS,cropland loss,-999.0
12022,"[-97.19416539635996, 39.78750682775876]",2010,1,0,1,1.0,ag,310,sean,1,3.0,POINT (-97.19416539635996 39.78750682775876),GREAT PLAINS,cropland loss,-999.0
18883,"[-95.9941060083047, 45.25932488638759]",2010,0,0,0,0.0,ag,510,sean,1,5.0,POINT (-95.9941060083047 45.25932488638759),GREAT PLAINS,possible errors,-999.0
12055,"[-103.59654825780821, 33.930850501413126]",2010,1,0,1,1.0,ag,310,sean,1,3.0,POINT (-103.59654825780821 33.930850501413126),GREAT PLAINS,cropland loss,-999.0
11795,"[-97.98701846612386, 43.71458192381566]",2010,0,0,0,1.0,na,310,sean,0,3.0,POINT (-97.98701846612386 43.71458192381566),GREAT PLAINS,cropland loss,-999.0
4912,"[-93.11617333257098, 40.74636856202794]",2010,1,0,1,0.0,ag,110,sean,1,1.0,POINT (-93.11617333257098 40.74636856202794),GREAT PLAINS,likely stable croplands,-999.0
8621,"[-95.3898991482059, 42.992875424554036]",2010,1,0,1,1.0,ag,210,sean,1,2.0,POINT (-95.3898991482059 42.992875424554036),GREAT PLAINS,cropland gain,-999.0
11924,"[-99.4228856162605, 34.865457723011076]",2010,0,0,0,0.0,na,310,sean,0,3.0,POINT (-99.4228856162605 34.865457723011076),GREAT PLAINS,cropland loss,-999.0
15418,"[-99.88264337867287, 37.67116584990158]",2010,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-99.88264337867287 37.67116584990158),GREAT PLAINS,likely non-cropland,-999.0
18887,"[-105.47384753856117, 51.99345558226117]",2010,1,0,1,,ag,510,sean,1,5.0,POINT (-105.47384753856117 51.99345558226117),GREAT PLAINS,possible errors,-999.0
15390,"[-96.02698434770346, 45.11918770206494]",2010,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-96.02698434770346 45.11918770206494),GREAT PLAINS,likely non-cropland,-999.0
18960,"[-97.3868540248036, 36.38971909710508]",2010,1,0,1,0.0,ag,510,sean,1,5.0,POINT (-97.3868540248036 36.38971909710508),GREAT PLAINS,possible errors,-999.0
15565,"[-101.77153092659098, 46.58119582696946]",2010,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-101.77153092659098 46.58119582696946),GREAT PLAINS,likely non-cropland,-999.0
5093,"[-100.6916661235509, 38.42089978602773]",2010,1,0,1,1.0,ag,110,sean,1,1.0,POINT (-100.6916661235509 38.42089978602773),GREAT PLAINS,likely stable croplands,-999.0
4816,"[-90.77911628940564, 42.20891567610293]",2010,1,0,1,0.0,na,110,sean,0,1.0,POINT (-90.77911628940564 42.20891567610293),GREAT PLAINS,likely stable croplands,-999.0
4983,"[-99.74789608605494, 30.913050135942008]",2010,1,0,1,1.0,na,110,sean,0,1.0,POINT (-99.74789608605494 30.913050135942008),GREAT PLAINS,likely stable croplands,-999.0
5079,"[-99.3875818255946, 34.73205790331933]",2010,1,0,1,1.0,ag,110,sean,1,1.0,POINT (-99.3875818255946 34.73205790331933),GREAT PLAINS,likely stable croplands,-999.0
11972,"[-99.93708128489051, 25.569511499885444]",2010,0,0,0,,na,310,sean,0,3.0,POINT (-99.93708128489051 25.569511499885444),GREAT PLAINS,cropland loss,-999.0
15679,"[-94.26987965196568, 29.845851578408016]",2010,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-94.26987965196568 29.845851578408016),GREAT PLAINS,likely non-cropland,-999.0
18760,"[-106.01229771986242, 48.715592942037446]",2010,0,0,0,0.0,na,510,sean,0,5.0,POINT (-106.01229771986242 48.715592942037446),GREAT PLAINS,possible errors,-999.0
11846,"[-91.92554625499896, 39.71474328974508]",2010,1,0,1,0.0,na,310,sean,0,3.0,POINT (-91.92554625499896 39.71474328974508),GREAT PLAINS,cropland loss,-999.0
15628,"[-101.56752352556744, 41.55431332856504]",2010,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-101.56752352556744 41.55431332856504),GREAT PLAINS,likely non-cropland,-999.0
11853,"[-97.94928922419084, 24.828670885072075]",2010,1,0,1,,ag,310,sean,1,3.0,POINT (-97.94928922419084 24.828670885072075),GREAT PLAINS,cropland loss,-999.0
4982,"[-99.74627911854353, 46.426505935044084]",2010,1,0,1,1.0,ag,110,sean,1,1.0,POINT (-99.74627911854353 46.426505935044084),GREAT PLAINS,likely stable croplands,-999.0
11835,"[-94.26772369528379, 30.02695193968651]",2010,1,0,1,0.0,na,310,sean,0,3.0,POINT (-94.26772369528379 30.02695193968651),GREAT PLAINS,cropland loss,-999.0
15467,"[-102.2533872449927, 43.772253765056135]",2010,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-102.2533872449927 43.772253765056135),GREAT PLAINS,likely non-cropland,-999.0
15488,"[-106.3165571065937, 47.413125611592555]",2010,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-106.3165571065937 47.413125611592555),GREAT PLAINS,likely non-cropland,-999.0
15558,"[-95.68796015947676, 28.810453381931854]",2010,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-95.68796015947676 28.810453381931854),GREAT PLAINS,likely non-cropland,-999.0
18817,"[-98.12823362878744, 40.1583313770433]",2010,0,0,1,0.0,ag,510,sean,1,5.0,POINT (-98.12823362878744 40.1583313770433),GREAT PLAINS,possible errors,-999.0
15454,"[-97.28282911490255, 45.72662849718657]",2010,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-97.28282911490255 45.72662849718657),GREAT PLAINS,likely non-cropland,-999.0
11883,"[-97.88326305080805, 46.26723463516969]",2010,1,0,1,1.0,ag,310,sean,1,3.0,POINT (-97.88326305080805 46.26723463516969),GREAT PLAINS,cropland loss,-999.0
18789,"[-97.81777586659574, 47.98661008897446]",2010,0,0,0,0.0,na,510,sean,0,5.0,POINT (-97.81777586659574 47.98661008897446),GREAT PLAINS,possible errors,-999.0
5057,"[-96.75893164120406, 40.42836495144962]",2010,1,0,1,1.0,ag,110,sean,1,1.0,POINT (-96.75893164120406 40.42836495144962),GREAT PLAINS,likely stable croplands,-999.0
5095,"[-102.16607099937627, 38.6664093531776]",2010,1,0,1,1.0,ag,110,sean,1,1.0,POINT (-102.16607099937627 38.6664093531776),GREAT PLAINS,likely stable croplands,-999.0
8547,"[-96.69479192991793, 37.698115308425166]",2010,1,0,1,0.0,ag,210,sean,1,2.0,POINT (-96.69479192991793 37.698115308425166),GREAT PLAINS,cropland gain,-999.0
18916,"[-94.80374842531792, 38.167035886735555]",2010,0,0,0,0.0,na,510,sean,0,5.0,POINT (-94.80374842531792 38.167035886735555),GREAT PLAINS,possible errors,-999.0
15606,"[-92.24732278977058, 39.02187271110369]",2010,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-92.24732278977058 39.02187271110369),GREAT PLAINS,likely non-cropland,-999.0
8500,"[-104.2759441071878, 49.35294763612025]",2010,0,1,0,,na,210,sean,0,2.0,POINT (-104.2759441071878 49.35294763612025),GREAT PLAINS,cropland gain,-999.0
8676,"[-97.47228380832337, 30.65325735577464]",2010,0,0,1,0.0,ag,210,sean,1,2.0,POINT (-97.47228380832337 30.65325735577464),GREAT PLAINS,cropland gain,-999.0
